ContigID,signif
contig181474,1
contig181491,1
contig181506,1
contig181618,1
contig18163_134562_71857,1
contig181632,1
contig181668,1
contig181679,1
contig181773_171976,1
contig181846,1
contig181848_203465,1
contig181897,1
contig181950_195159,1
contig181977_77780_113943,1
contig181990,1
contig182005_150111_154532,1
contig182044,1
contig182077,1
contig182111,1
contig182122,1
contig182148,1
contig182162,1
contig182188,1
contig182214,1
contig182217,1
contig182233_15029,1
contig182366,1
contig182396,1
contig182408_149489,1
contig182414,1
contig182481,1
contig182505_203812,1
contig182527,1
contig182553,1
contig182588,1
contig182623,1
contig182631,1
contig182636,1
contig182681,1
contig182706,1
contig18272,1
contig182731,1
contig182735,1
contig182787,1
contig182873,1
contig182896,1
contig182931,1
contig182954,1
contig182965,1
contig183003,1
contig183004,1
contig183015_127296,1
contig183282,1
contig183334,1
contig183362,1
contig183365,1
contig183376,1
contig18347_72522_109458,1
contig183530,1
contig183578,1
contig18360,1
contig183659,1
contig183698,1
contig183708,1
contig183770,1
contig183807,1
contig184101,1
contig184103,1
contig184147,1
contig184161,1
contig184266,1
contig184277,1
contig184278,1
contig184420,1
contig184505_155127,1
contig184661,1
contig184683,1
contig184749_118393,1
contig184757,1
contig18484,1
contig184854_104195_212169_117183,1
contig185001,1
contig185016_145739,1
contig185034,1
contig185043,1
contig185063_174429,1
contig185099,1
contig185133,1
contig185157,1
contig185163,1
contig185182,1
contig185248_176709,1
contig185296_196413,1
contig185394_184592,1
contig185459_203521,1
contig185475,1
contig185477,1
contig185516,1
contig185581,1
contig185704,1
contig185767,1
contig185853_216070_91969,1
contig185924,1
contig185961_186390_211353,1
contig18600_113481_17109_195155_196192_112883,1
contig18610,1
contig186149,1
contig186357_94413_170712_74592,1
contig186359_218979_186465,1
contig18645,1
contig186459,1
contig186474,1
contig186633,1
contig186718_207844,1
contig186761,1
contig186763,1
contig186767,1
contig186777,1
contig186817,1
contig186825,1
contig186839,1
contig186864,1
contig186885,1
contig186974,1
contig187046,1
contig187078,1
contig187112_119855_151079,1
contig187275,1
contig18731,1
contig187365,1
contig187397,1
contig187488,1
contig187597,1
contig187845,1
contig18791_111806,1
contig18796_204438,1
contig188015,1
contig188019,1
contig188455,1
contig188476,1
contig188499,1
contig188567,1
contig188677,1
contig188704,1
contig188776,1
contig188792,1
contig188827,1
contig188873,1
contig188883_77775_112862,1
contig188903_205952,1
contig189141,1
contig189217,1
contig189224,1
contig189278,1
contig189418,1
contig189472,1
contig189492,1
contig189498,1
contig189533_109443_15068,1
contig189544_188814_172085,1
contig189582_176945_11815_152396,1
contig189668,1
contig189674_105495_186204,1
contig189698,1
contig189708_46513_208150,1
contig189710,1
contig189744_159241_97093,1
contig189814_208223_13079,1
contig189881_190487_185006,1
contig189884,1
contig189960,1
contig189990,1
contig190028,1
contig190048,1
contig190111,1
contig190159,1
contig190246,1
contig190343,1
contig190426,1
contig190638,1
contig190703_124989_101083_158303,1
contig190714,1
contig190824,1
contig190983,1
contig19110_213338,1
contig191351,1
contig191389,1
contig191718,1
contig191827,1
contig19196_74211_158296,1
contig192155,1
contig192206,1
contig192293_58137,1
contig192351_137802_7286_68431_137356,1
contig192363,1
contig192510,1
contig192752,1
contig19300,1
contig193067_68207,1
contig193209,1
contig193272,1
contig193366,1
contig193455,1
contig193471,1
contig193486,1
contig193598_24299,1
contig193728_210681,1
contig193740,1
contig193875,1
contig193894_64489,1
contig193899,1
contig193902,1
contig193936_179440,1
contig194004,1
contig194016,1
contig194044,1
contig194129,1
contig194293_58825_20036,1
contig194905,1
contig194946_60493,1
contig195103,1
contig195411,1
contig19546,1
contig195540,1
contig195561,1
contig195631,1
contig195676_165514,1
contig195937_159998_212442_178694_188820,1
contig195955_212194,1
contig196008_74613_169873,1
contig196025,1
contig196087,1
contig196348,1
contig196363,1
contig19643_110925,1
contig196682,1
contig198013,1
contig198140_170848_70469,1
contig19832,1
contig1985,1
contig198655,1
contig198664_135325_213365_213809,1
contig19868,1
contig198704,1
contig199118,1
contig199414,1
contig199682_204264_139495,1
contig19975_158079,1
contig199828,1
contig200048,1
contig200061,1
contig2003_204855_156395,1
contig200446,1
contig200449,1
contig200486,1
contig201659,1
contig201661_180497,1
contig201739,1
contig20174,1
contig201829,1
contig201874_217067,1
contig201985,1
contig202072,1
contig202169,1
contig202329,1
contig202421,1
contig202444_149735_68940,1
contig202513,1
contig202526,1
contig202558,1
contig202567,1
contig202586,1
contig20279,1
contig203116,1
contig203180,1
contig203214,1
contig203374,1
contig203385,1
contig203401,1
contig203419_109529,1
contig203425_158423,1
contig203532,1
contig203542,1
contig20365,1
contig203655,1
contig203661_212297,1
contig203680,1
contig203742,1
contig203756,1
contig203769,1
contig203770_161049_170355,1
contig203814,1
contig203822_16792_151889,1
contig203839,1
contig203854,1
contig203886,1
contig203910,1
contig203916,1
contig203957,1
contig203975,1
contig204010,1
contig204019,1
contig204025,1
contig204039,1
contig204062,1
contig204068,1
contig204084,1
contig204085,1
contig204091,1
contig204118,1
contig204120,1
contig204133,1
contig204139,1
contig204163,1
contig204190,1
contig204243,1
contig204258,1
contig204265_211636,1
contig204311,1
contig204331,1
contig204342_112585,1
contig204343,1
contig204353,1
contig204372_8657_170896,1
contig204380_82541,1
contig204384_69966,1
contig204394_174937,1
contig204398_111448,1
contig204452,1
contig204476,1
contig204494,1
contig204504,1
contig204554,1
contig204570,1
contig204589,1
contig204608_118596,1
contig204633,1
contig204641,1
contig204655,1
contig204658_214800,1
contig204685,1
contig204737,1
contig204757,1
contig204765,1
contig204768,1
contig204784_193988_139405,1
contig204810,1
contig204838,1
contig204856,1
contig204858,1
contig204862,1
contig204889_189728,1
contig204970,1
contig205011,1
contig205012,1
contig205037,1
contig205053_58855,1
contig205082,1
contig205121,1
contig205141,1
contig205153,1
contig205175_210545,1
contig205176_209756,1
contig205191,1
contig205220,1
contig205232,1
contig205234,1
contig205235,1
contig205238,1
contig205248,1
contig205297_113788_138980,1
contig205319_155331,1
contig205328_111585_82039,1
contig205335,1
contig205347_218409,1
contig205376,1
contig205390,1
contig205406,1
contig205412,1
contig205425,1
contig205447,1
contig205460,1
contig205468,1
contig205478,1
contig205486,1
contig205488,1
contig205497,1
contig205535,1
contig205544,1
contig205565,1
contig205588,1
contig205697_152221_181522,1
contig205711,1
contig205717,1
contig205763,1
contig205768,1
contig205787,1
contig205886,1
contig205893,1
contig205895,1
contig205950_178491,1
contig20596_147131,1
contig205987,1
contig205988,1
contig205989,1
contig206001,1
contig206021,1
contig206046,1
contig206265,1
contig206268,1
contig207064,1
contig207122,1
contig207143,1
contig207209,1
contig207262,1
contig207327,1
contig207373,1
contig207382,1
contig207394,1
contig207434,1
contig207860,1
contig207899,1
contig207907,1
contig207943,1
contig207946,1
contig207959,1
contig207969,1
contig207992,1
contig207997,1
contig208007,1
contig208033,1
contig208065,1
contig208069,1
contig208082,1
contig208088,1
contig208146_209933,1
contig208187,1
contig208190,1
contig208191,1
contig208195,1
contig208238,1
contig208269,1
contig208310_37123_19693,1
contig208364_73669,1
contig208419,1
contig208438,1
contig208456,1
contig208463,1
contig208471_189944,1
contig208475,1
contig208491,1
contig208507,1
contig208547,1
contig208994,1
contig209053,1
contig209055,1
contig209068,1
contig209103_150752,1
contig209126,1
contig209153,1
contig209161,1
contig209185,1
contig209242_158092,1
contig209263,1
contig209266,1
contig209330,1
contig209353,1
contig209366,1
contig209389,1
contig209407_108765_77238_96485,1
contig209414,1
contig209424,1
contig209481,1
contig209486,1
contig209495_82249,1
contig209497,1
contig209507,1
contig209522_210583,1
contig209530,1
contig209596,1
contig209609,1
contig209610,1
contig209638,1
contig209687_180218,1
contig209739_211339,1
contig209826,1
contig209847,1
contig209918,1
contig209937,1
contig209950,1
contig209957,1
contig209986,1
contig209999,1
contig210045,1
contig210059,1
contig210124,1
contig210130_81208,1
contig210147,1
contig210154,1
contig210169,1
contig210179,1
contig210212,1
contig210225,1
contig210361,1
contig210425,1
contig210464,1
contig210471_177568,1
contig210479,1
contig210488,1
contig210498,1
contig210524,1
contig210548,1
contig210637,1
contig210678,1
contig210717,1
contig210776_171577,1
contig210843,1
contig210901,1
contig210910,1
contig210942,1
contig211017,1
contig211085,1
contig211092,1
contig211095,1
contig211098,1
contig211162,1
contig211171,1
contig211205,1
contig211222_191912,1
contig211242_82211_151261,1
contig211294,1
contig211329,1
contig211397,1
contig211407_150611_137403,1
contig211430,1
contig211469_148901_120483,1
contig211497_198736,1
contig211544,1
contig211565_169109,1
contig211572_139110_76155,1
contig211580,1
contig211594,1
contig211695_92717_36548,1
contig211712,1
contig211767_74123_209974,1
contig211775,1
contig211789,1
contig211838,1
contig211926,1
contig211927,1
contig211935_83200,1
contig212026,1
contig212031,1
contig21212_174325,1
contig212147,1
contig212185,1
contig212221,1
contig212241,1
contig212331,1
contig212439,1
contig212447,1
contig212449_209332,1
contig212473,1
contig212478,1
contig212485,1
contig212518,1
contig212527,1
contig212549_26095,1
contig212563,1
contig212608,1
contig212643,1
contig212657,1
contig212667,1
contig21270_154109,1
contig212759,1
contig212789,1
contig212819_107792,1
contig21283,1
contig212830,1
contig212854_119768,1
contig212856,1
contig212862,1
contig212865,1
contig212871,1
contig212912,1
contig212997_69130,1
contig213007,1
contig213017_219159,1
contig213052_44796,1
contig213101,1
contig213132,1
contig213146,1
contig213266_195106,1
contig213322,1
contig213331,1
contig213333,1
contig213348,1
contig213378_12794_109774,1
contig213432,1
contig213438,1
contig213509,1
contig213580,1
contig213632,1
contig213675,1
contig213725,1
contig213868,1
contig213884,1
contig213959,1
contig214004_7854,1
contig214063,1
contig214065_99953_189689,1
contig214077,1
contig214088,1
contig214094,1
contig214198,1
contig21428_114944,1
contig214327,1
contig214383_186958,1
contig214413,1
contig214587,1
contig214659,1
contig214740_215618,1
contig214748,1
contig214796_83675,1
contig215125,1
contig215127,1
contig215279_149015,1
contig215292,1
contig215441,1
contig215451,1
contig215480_210309_153404,1
contig21560_18587_11843_219906_152942_150549,1
contig215776_71425_82871_73333,1
contig215941,1
contig216040_189007,1
contig216059,1
contig216067,1
contig216129,1
contig216200,1
contig216260_98533,1
contig216267,1
contig216565_212499,1
contig216755,1
contig216772,1
contig216874,1
contig216909_66788,1
contig216911,1
contig216926,1
contig216953,1
contig217171,1
contig217220,1
contig217270_197589,1
contig217564,1
contig217629,1
contig21822_110698_128371,1
contig218303,1
contig218304_81205_71518,1
contig218411,1
contig218415_116470_193157,1
contig218416,1
contig218431,1
contig218447,1
contig218530,1
contig218532,1
contig218537,1
contig218540_150473_113987,1
contig218544,1
contig218570,1
contig218577,1
contig218757,1
contig218778,1
contig218836,1
contig218977,1
contig219002,1
contig219041,1
contig219069,1
contig219084,1
contig219201,1
contig219229_106934,1
contig219328,1
contig219337,1
contig219394,1
contig219703,1
contig22009,1
contig22054_82905_115590_152152,1
contig22411,1
contig22456_98888_156741,1
contig22474_170049,1
contig22557,1
contig22785_91459,1
contig22829,1
contig22983_209535,1
contig23351,1
contig23386,1
contig23496,1
contig23522_109304,1
contig23704,1
contig2372,1
contig23748,1
contig23800,1
contig23801_107814,1
contig23890,1
contig24168_111861_69144_150942,1
contig24195,1
contig24364_73328,1
contig24407_114718,1
contig24451_188910,1
contig24499_94274,1
contig24535,1
contig24894,1
contig25037_181385,1
contig25070,1
contig25111,1
contig25115_185846_195739_54681,1
contig25130,1
contig25200,1
contig25364,1
contig25717,1
contig25744_179936,1
contig25761,1
contig25792_177711,1
contig25952_176106,1
contig26120,1
contig26132,1
contig26195_143555,1
contig26302_180471,1
contig26308,1
contig26459_204182_179161,1
contig26490_75511_105608_209803,1
contig26748,1
contig27736,1
contig2888,1
contig29000,1
contig3291_136574_146486,1
contig33153_206025,1
contig33999,1
contig3648,1
contig3753_6447,1
contig40250,1
contig4073_75996_107226_77540,1
contig41291_149658_146339,1
contig42126,1
contig42428,1
contig43401,1
contig43657,1
contig4366,1
contig44091,1
contig44219,1
contig44410,1
contig44450_204688_76385_190596,1
contig44778_169605_129881,1
contig45845,1
contig46572,1
contig47571_215917,1
contig48093_138421,1
contig48141_114942,1
contig48219_79942,1
contig48304_145382,1
contig4859,1
contig48812_119435,1
contig48902,1
contig4979_156922,1
contig4996,1
contig49993_155036,1
contig5004_107831,1
contig52271,1
contig52274,1
contig52289,1
contig52422,1
contig52624_109083,1
contig52948_182462,1
contig53254_118953,1
contig53287,1
contig5331,1
contig53470,1
contig54742,1
contig54829_112491,1
contig54861_194620,1
contig54935,1
contig55047,1
contig55051,1
contig55053,1
contig55309,1
contig55910,1
contig55911,1
contig55939,1
contig5611,1
contig56370,1
contig56486_112983_104013_7610,1
contig56846,1
contig57236,1
contig57407_178106_16093,1
contig57426,1
contig57873,1
contig58103_170241,1
contig58356,1
contig58468,1
contig58517,1
contig58571,1
contig59157_108149_193286,1
contig59171_141845_152422,1
contig5926,1
contig59440,1
contig59546,1
contig59550,1
contig59640,1
contig59809,1
contig59897,1
contig59928,1
contig59969,1
contig600011,1
contig600028,1
contig600029,1
contig600033,1
contig600039,1
contig600050,1
contig600058,1
contig600060,1
contig600070,1
contig600080,1
contig600098_167965,1
contig600104,1
contig600106,1
contig600112,1
contig600114,1
contig600116,1
contig600117,1
contig600121,1
contig600133,1
contig600135,1
contig600151,1
contig600160,1
contig600166_215284,1
contig600170_69933,1
contig600174_189893_133649_196500,1
contig600181,1
contig600183,1
contig600196,1
contig600206,1
contig600207,1
contig600215,1
contig600237_210696,1
contig600243,1
contig60181,1
contig60257,1
contig60420,1
contig60605,1
contig60735,1
contig60806,1
contig60889,1
contig64772,1
contig64802,1
contig64885,1
contig64908,1
contig65069,1
contig65131,1
contig65366_73140,1
contig65657_97460_7782,1
contig65771,1
contig65911,1
contig65983,1
contig66071_96635,1
contig66380,1
contig66421,1
contig66530,1
contig66597,1
contig66681,1
contig66864_118464_211221,1
contig66895,1
contig66910_44921,1
contig6724_177092,1
contig67926,1
contig6807_137583,1
